Crime;Drama;Fantasy;Horror;Romance;Comedy;Thriller;Animation;Short;Family;Mystery;Action;Adventure;Sci-Fi;Music;Biography;Sport;History;War;Documentary;Film-Noir;Musical;Game-Show;Western;Reality-TV;Talk-Show;News;Adult;Title;GenreCluster;Languages;Series or Movie;Country Availability;Runtime;Actors;View Rating;Alternative Score;Awards Received;Awards Nominated For;Release Year;Netflix Release Year;Difference Date;IMDb Votes;IMDb Score
0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Neighboring Sounds;A;5;Movie;1;> 2 hrs;4;NR;Excelent;50;50;2013;2015;2.49;10000;Good
0;1;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Mood Indigo;B;3;Movie;5;> 2 hrs;4;NR;Good;1;10;2014;2015;0.96;20000;Bad
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;Virunga: Gorillas in Peril;C;1;Movie;1;< 30 minutes;4;NR;Bad;0;0;2015;2015;0.40;100;Bad
0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;Zelary;A;3;Movie;5;> 2 hrs;4;M;Good;5;22;2003;2015;11.83;10000;Good
0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;The Watch;B;1;Movie;5;1-2 hour;4;M;Bad;0;5;2012;2015;2.93;50000;Bad
0;0;0;0;0;0;0;0;0;0;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Prometheus;D;3;Movie;5;> 2 hrs;4;M;Good;10;50;2012;2015;3.07;50000;Good
0;1;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Take Me Home Tonight;B;1;Movie;1;1-2 hour;4;M;Bad;0;1;2011;2015;4.33;50000;Bad
0;0;0;0;1;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;Robin Hood: Men in Tights;D;1;Movie;5;1-2 hour;4;GP;Bad;0;1;1993;2015;21.94;50000;Bad
1;1;0;0;0;0;1;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;The Fugitive;A;3;Movie;5;> 2 hrs;4;GP;Excelent;20;50;1993;2015;21.92;50000;Good
0;0;1;0;1;1;0;1;0;1;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;The Book of Life;D;3;Movie;5;1-2 hour;4;GP;Excelent;5;50;2014;2015;0.71;50000;Good
0;0;1;0;0;1;0;0;0;1;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;The Wiggles;D;1;Series;36;< 30 minutes;4;G;Bad;0;0;2002;2015;12.84;10000;Bad
0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;A River Runs Through It;A;1;Movie;1;> 2 hrs;4;GP;Excelent;5;22;1992;2015;22.69;50000;Good
1;1;0;0;0;0;1;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;The Net;A;3;Movie;15;1-2 hour;4;GP;Bad;5;0;1995;2015;19.94;50000;Bad
0;1;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;The Concert;B;3;Movie;1;1-2 hour;4;GP;Good;10;22;2009;2015;5.66;20000;Good
0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Las munecas de la mafia;A;1;Series;35;< 30 minutes;1;M;Bad;0;0;2009;2015;5.90;10000;Bad
0;1;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;Flashdance;A;1;Movie;1;1-2 hour;4;M;Bad;20;22;1983;2015;32.23;50000;Bad
0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;You Got Served;A;1;Movie;15;1-2 hour;4;GP;Bad;1;5;2004;2015;11.42;50000;Bad
1;0;0;1;0;0;1;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;El Cartel 2;C;3;Series;5;< 30 minutes;4;M;Bad;0;0;2010;2015;5.13;10000;Bad
0;0;0;0;0;0;1;0;0;0;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;The Maze Runner;C;1;Movie;5;1-2 hour;4;GP;Good;5;22;2014;2015;0.78;50000;Bad
1;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;The Drop;A;3;Movie;5;1-2 hour;4;M;Excelent;5;5;2014;2015;0.80;50000;Good
0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;The Replacements;B;3;Movie;5;1-2 hour;4;GP;Bad;0;0;2000;2015;14.90;50000;Bad
0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Message in a Bottle;A;1;Movie;5;> 2 hrs;4;GP;Bad;0;10;1999;2015;16.39;50000;Bad
0;1;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Somethings Gotta Give;B;3;Movie;15;> 2 hrs;4;GP;Good;10;22;2003;2015;11.56;50000;Bad
0;0;1;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Naruto Shippuden the Movie: The Will of Fire;D;1;Movie;15;1-2 hour;4;NR;Bad;1;10;2012;2015;2.69;10000;Good
1;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Romeo Must Die;C;3;Movie;1;1-2 hour;4;M;Bad;5;10;2000;2015;15.28;50000;Bad
0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;Mary Kom;A;1;Movie;35;1-2 hour;4;NR;Excelent;10;10;2014;2015;0.82;10000;Bad
0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Almanya;B;3;Movie;5;1-2 hour;4;NR;Excelent;20;5;2011;2015;4.31;10000;Good
1;1;0;0;0;0;1;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NCIS;A;1;Series;1;< 30 minutes;4;GP;Bad;50;50;2003;2015;11.78;50000;Good
0;0;0;0;0;1;0;1;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;The Day My Butt Went Psycho!;D;1;Series;1;< 30 minutes;1;G;Bad;5;1;2013;2015;1.83;10000;Bad
0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;Ralphie May: Imperfectly Yours;B;1;Movie;15;1-2 hour;1;NR;Bad;0;0;2013;2015;2.35;10000;Bad
0;0;0;0;0;0;1;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;The Guest;C;1;Movie;5;1-2 hour;4;M;Excelent;5;22;2014;2015;0.81;50000;Bad
0;0;1;0;0;1;0;1;0;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Dragons: Race to the Edge;D;1;Series;36;< 30 minutes;4;G;Bad;10;22;2012;2015;2.89;10000;Good
0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Hasee Toh Phasee;B;5;Movie;35;> 2 hrs;4;NR;Excelent;5;10;2014;2015;1.38;20000;Bad
0;1;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;Beyond the Lights;A;1;Movie;15;1-2 hour;4;GP;Excelent;5;50;2014;2015;0.61;20000;Bad
0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;After the Ball;B;3;Movie;1;1-2 hour;4;NR;Bad;0;1;2015;2015;0.17;10000;Bad
0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Hjordis;D;1;Series;15;< 30 minutes;4;NR;Bad;0;0;NaN;2015;NaN;10000;Good
0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;Song One;A;1;Movie;1;1-2 hour;4;GP;Bad;0;1;2015;2015;0.42;10000;Bad
0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Sweet November;A;1;Movie;5;> 2 hrs;4;GP;Bad;0;5;2001;2015;14.36;50000;Bad
1;0;1;0;0;1;0;1;0;1;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Osmosis Jones;D;1;Movie;1;1-2 hour;4;GP;Good;1;10;2001;2015;13.88;50000;Bad
0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Pay It Forward;A;1;Movie;15;> 2 hrs;4;GP;Bad;1;5;2000;2015;14.68;50000;Good
0;1;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Laggies;B;1;Movie;5;1-2 hour;4;M;Good;1;1;2014;2015;0.66;50000;Bad
0;1;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Advantageous;D;3;Movie;36;1-2 hour;4;NR;Excelent;10;5;2015;2015;0.00;10000;Bad
0;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;White House Down;A;1;Movie;35;> 2 hrs;4;GP;Good;5;10;2013;2015;1.98;50000;Bad
0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;Jet Lis Fearless;C;1;Movie;1;1-2 hour;4;NR;Bad;0;0;2002;2015;12.61;10000;Bad
0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;The Runaways;A;1;Movie;1;1-2 hour;4;M;Good;0;10;2010;2015;5.20;50000;Bad
0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;Foxcatcher;A;3;Movie;5;> 2 hrs;4;M;Excelent;20;50;2015;2015;0.42;50000;Good
0;1;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Gori Tere Pyaar Mein;B;5;Movie;35;> 2 hrs;4;NR;Bad;0;1;2013;2015;1.57;10000;Bad
0;1;0;0;0;0;1;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Outcast;A;1;Movie;1;1-2 hour;4;NR;Bad;0;0;2015;2015;0.21;20000;Bad
0;1;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;The Opposite of Sex;B;1;Movie;15;1-2 hour;4;M;Excelent;20;50;1998;2015;17.08;20000;Bad
0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;Lee Daniels The Butler;A;1;Movie;5;> 2 hrs;4;GP;Good;20;50;2013;2015;1.84;50000;Good
0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;Gukjeshijang;A;5;Movie;5;> 2 hrs;4;NR;Excelent;50;22;2014;2015;0.50;10000;Good
0;1;0;0;1;1;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;Nana;B;3;Series;1;< 30 minutes;4;GP;Bad;0;0;2006;2015;9.20;10000;Good
0;1;1;0;1;1;0;1;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;InuYasha;D;3;Series;15;< 30 minutes;4;GP;Bad;5;1;2002;2015;12.80;20000;Good
0;0;1;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Kuroshitsuji;D;1;Movie;1;1-2 hour;4;M;Bad;0;1;2014;2015;0.93;10000;Good
0;0;0;0;0;1;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Get Smart;D;5;Movie;15;1-2 hour;4;GP;Good;5;10;2008;2015;6.99;50000;Bad
0;1;0;0;0;0;1;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Into the Storm;A;1;Movie;15;1-2 hour;4;GP;Bad;5;1;2014;2015;0.85;50000;Bad
1;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Johan Falk;C;1;Series;5;< 30 minutes;4;NR;Bad;0;1;2009;2015;5.97;10000;Bad
0;0;0;0;0;1;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Red Dwarf;D;3;Series;1;< 30 minutes;4;GP;Bad;5;5;1989;2015;26.23;50000;Good
0;0;0;0;0;1;0;1;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Danger Mouse;D;1;Series;35;< 30 minutes;4;G;Bad;0;10;1984;2015;31.05;10000;Good
0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;Hawaizaada;A;1;Movie;35;> 2 hrs;4;NR;Bad;0;0;2015;2015;0.35;10000;Bad
0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Bananas in Pyjamas;D;1;Series;1;< 30 minutes;4;NR;Bad;0;5;2011;2015;4.12;10000;Bad
0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;When Evening Falls on Bucharest or Metabolism;A;1;Movie;1;1-2 hour;4;NR;Good;0;22;2013;2015;1.73;10000;Bad
0;1;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;The Cobbler;B;3;Movie;5;1-2 hour;4;GP;Bad;0;5;2015;2015;0.25;50000;Bad
0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Men, Women and Children;B;1;Movie;5;1-2 hour;4;M;Bad;0;0;2014;2015;0.65;50000;Bad
0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;This Is the End;B;3;Movie;15;1-2 hour;4;M;Excelent;10;22;2013;2015;2.00;50000;Bad
0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Some Assembly Required;D;1;Series;36;< 30 minutes;4;G;Bad;10;22;2014;2015;1.43;10000;Bad
0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Puppy Patrol;D;1;Series;5;< 30 minutes;4;NR;Bad;0;0;2008;2015;7.03;10;Good
0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Oh No! Its an Alien Invasion;D;1;Series;1;< 30 minutes;4;NR;Bad;0;5;2013;2015;2.20;100;Bad
1;1;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;Pablo Escobar, el patron del mal;A;1;Series;36;< 30 minutes;4;M;Bad;5;0;2012;2015;3.04;10000;Good
0;0;1;0;0;1;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;The Borrowers;D;1;Movie;1;1-2 hour;4;GP;Excelent;1;5;1998;2015;17.33;20000;Bad
0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;Grace of Monaco;A;3;Movie;15;1-2 hour;4;NR;Bad;1;5;2014;2015;1.07;20000;Bad
0;0;0;0;0;0;0;1;0;1;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;The Unbeatables;D;3;Movie;15;1-2 hour;4;GP;Good;10;5;2013;2015;1.89;10000;Bad
0;0;0;0;0;0;1;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;The Expendables 3;C;3;Movie;35;> 2 hrs;4;GP;Bad;5;5;2014;2015;0.81;50000;Bad
0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;The Lost Boys: Special Edition;B;1;Movie;1;1-2 hour;4;M;Good;5;5;1987;2015;27.87;50000;Good
1;1;0;0;0;0;1;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;El Nino;A;3;Movie;1;> 2 hrs;4;NR;Bad;20;50;2015;2015;0.14;10000;Bad
0;1;0;0;0;0;1;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Sense8;A;1;Series;36;< 30 minutes;4;M;Bad;5;22;2015;2015;0.00;50000;Good
0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Best of Me;A;1;Movie;15;1-2 hour;4;GP;Bad;0;0;2014;2015;0.63;50000;Bad
0;1;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Hector and the Search for Happiness;D;3;Movie;1;1-2 hour;4;M;Bad;5;10;2014;2015;0.81;50000;Good
0;0;1;1;1;0;1;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;The Island of Dr. Moreau: Directors Cut;D;1;Movie;1;1-2 hour;4;GP;Good;0;10;1977;2015;37.92;10000;Bad
0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;Apocalypse Now Redux;A;3;Movie;15;> 2 hrs;4;M;Excelent;50;50;1979;2015;35.82;50000;Good
0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Roman Holiday;B;3;Movie;1;1-2 hour;4;NR;Excelent;20;22;1953;2015;61.79;50000;Good
0;0;1;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Pet Sematary;C;1;Movie;35;1-2 hour;4;M;Bad;1;5;1989;2015;26.13;50000;Bad
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;Los tiempos de Pablo Escobar;C;1;Series;5;< 30 minutes;0;NR;Bad;0;0;2012;2015;2.94;10000;Bad
0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Pet Sematary 2;D;1;Movie;35;1-2 hour;4;M;Bad;0;5;1992;2015;22.78;20000;Bad
0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;That Awkward Moment;B;1;Movie;5;1-2 hour;4;M;Bad;1;5;2014;2015;1.33;50000;Bad
0;1;1;0;0;0;1;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Puella Magi Madoka Magica the Movie: Beginnings;A;1;Movie;1;> 2 hrs;4;NR;Excelent;0;0;2012;2015;2.65;10000;Good
0;1;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Gone Girl;A;1;Movie;5;> 2 hrs;4;M;Excelent;50;50;2014;2015;0.66;50000;Good
0;0;1;0;0;0;1;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Puella Magi Madoka Magica the Movie: Eternal;D;1;Movie;1;1-2 hour;4;NR;Bad;0;0;2012;2015;2.64;10000;Good
0;0;0;0;0;0;0;1;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Expelled from Paradise;D;1;Movie;5;1-2 hour;4;GP;Good;1;1;2014;2015;0.55;10000;Bad
0;0;0;0;1;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;The Adjustment Bureau;C;1;Movie;5;1-2 hour;4;GP;Good;1;10;2011;2015;4.25;50000;Good
1;1;0;0;0;0;1;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;A Walk Among the Tombstones;A;5;Movie;15;1-2 hour;4;M;Good;0;1;2014;2015;0.70;50000;Bad
0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Casa Grande;A;3;Movie;1;1-2 hour;4;NR;Excelent;20;50;2015;2015;0.42;10000;Bad
0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;August: Osage County;B;1;Movie;5;> 2 hrs;4;M;Good;20;50;2014;2015;1.39;50000;Good
0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Third Person;A;3;Movie;5;> 2 hrs;4;M;Bad;1;1;2014;2015;0.55;50000;Bad
0;0;1;0;0;0;0;0;0;1;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Journey to the Center of the Earth;D;3;Movie;5;1-2 hour;4;GP;Good;5;5;2008;2015;6.89;50000;Bad
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;Hot Girls Wanted;C;1;Movie;36;1-2 hour;4;M;Excelent;0;5;2015;2015;0.00;20000;Bad
0;1;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Before I Go to Sleep;A;1;Movie;15;1-2 hour;4;M;Bad;0;0;2014;2015;0.57;50000;Bad
0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Jen Kirkman: Im Gonna Die Alone (And I Feel Fine);B;1;Movie;35;1-2 hour;4;NR;Bad;0;0;2015;2015;0.01;10000;Bad
0;0;0;0;0;0;1;0;0;0;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Sphere;C;1;Movie;5;> 2 hrs;4;GP;Bad;0;5;1998;2015;17.29;50000;Bad
0;0;1;0;0;1;0;1;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;The Ant Bully;D;1;Movie;5;1-2 hour;4;GP;Good;1;5;2006;2015;8.84;50000;Bad
1;0;0;0;0;1;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Bait;C;1;Movie;1;1-2 hour;4;M;Bad;0;0;2000;2015;14.70;20000;Bad
0;1;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;The Woman in Black 2: Angel of Death;A;1;Movie;15;1-2 hour;4;GP;Bad;5;5;2015;2015;0.40;50000;Bad
0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;The Prince;C;1;Movie;5;1-2 hour;4;M;Bad;0;1;2014;2015;0.75;20000;Bad
0;0;0;0;0;1;0;0;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Teenage Mutant Ninja Turtles;D;3;Movie;35;1-2 hour;4;GP;Bad;1;10;2014;2015;0.79;50000;Bad
0;1;0;0;0;0;1;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Between;A;1;Series;36;< 30 minutes;4;GP;Bad;0;5;2015;2015;0.00;10000;Bad
0;0;0;0;0;0;1;0;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;The Hunger Games: Mockingjay - Part 1;D;1;Movie;35;> 2 hrs;4;GP;Good;50;50;2014;2015;0.49;50000;Bad
0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Zombeavers;B;1;Movie;1;1-2 hour;4;M;Good;0;0;2015;2015;0.17;20000;Bad
0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Girlhood;A;1;Movie;1;1-2 hour;4;NR;Excelent;20;22;2014;2015;0.58;10000;Bad
0;1;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;The Lucky One;A;1;Movie;15;1-2 hour;4;GP;Bad;5;10;2012;2015;3.08;50000;Bad
0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;The Imitation Game;A;3;Movie;15;1-2 hour;4;GP;Excelent;50;50;2014;2015;0.40;50000;Good
0;1;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;Catfish;A;1;Movie;1;1-2 hour;4;GP;Excelent;5;10;2010;2015;4.64;50000;Good
0;0;1;0;0;0;0;1;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Tinker Bell and the Legend of the NeverBeast;D;1;Movie;5;1-2 hour;4;G;Good;1;1;2015;2015;0.21;10000;Good
1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Sin-ui Hansu;C;3;Movie;1;1-2 hour;4;NR;Good;1;10;2014;2015;0.81;10000;Bad
0;1;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Young and Hungry;B;1;Series;1;< 30 minutes;4;GP;Bad;0;10;2014;2015;0.89;20000;Good
0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;When Calls the Heart;A;1;Series;35;< 30 minutes;4;G;Bad;20;50;2014;2015;1.34;20000;Good
0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Fists of Legend;C;1;Movie;1;> 2 hrs;4;NR;Good;1;10;2013;2015;2.09;10000;Bad
0;0;0;0;0;1;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Gladiatori di Roma;D;3;Movie;1;1-2 hour;4;GP;Bad;0;0;2014;2015;0.51;10000;Bad
1;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Bullet to the Head;C;1;Movie;15;1-2 hour;4;M;Bad;0;1;2013;2015;2.28;50000;Bad
1;0;0;0;0;1;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Rush Hour 3;C;5;Movie;15;1-2 hour;4;GP;Bad;0;10;2007;2015;7.77;50000;Bad
1;0;0;0;0;1;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Rush Hour 2;C;3;Movie;15;1-2 hour;4;GP;Good;10;22;2001;2015;13.79;50000;Bad
0;0;1;1;0;0;1;0;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;[REC] 4: Apocalipsis;D;1;Movie;1;1-2 hour;4;M;Good;5;22;2014;2015;0.53;20000;Bad
0;1;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Elysium;A;5;Movie;15;1-2 hour;4;M;Good;1;10;2013;2015;1.76;50000;Bad
0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Tammy;B;1;Movie;15;1-2 hour;4;M;Bad;1;10;2014;2015;0.85;50000;Bad
